CustomerID,Frequency,TotalQuantity,Revenue,FirstPurchase,LastPurchase,AverageUnitPrice,UniqueProducts,Country,CustomerTenure,Recency,AverageOrderValue,AverageQuantityPerOrder,WeekendPurchaseRatio,ReturnRate,AverageDaysBetweenOrders,CustomerType
13521.0,3,718,1071.73,2011-11-29 15:09:00,2011-12-08 13:50:00,1.8398564593301434,313,United Kingdom,8,0,357.24333333333334,239.33333333333334,0.28708133971291866,0.0,3.5,Occasional
13522.0,1,44,125.80000000000001,2011-11-09 15:11:00,2011-11-09 15:11:00,3.2700000000000005,5,United Kingdom,0,29,125.80000000000001,44.0,0.0,0.0,0.0,New
13523.0,6,1989,4534.57,2010-11-02 14:55:00,2011-11-06 15:11:00,5.927213930348258,177,United Kingdom,369,32,755.7616666666667,331.5,0.23383084577114427,0.0,73.4,Regular
13524.0,5,324,680.1800000000001,2011-05-04 12:26:00,2011-10-30 12:34:00,3.4651851851851854,17,United Kingdom,179,40,136.036,64.8,0.37037037037037035,0.0,44.25,Occasional
13525.0,2,394,628.78,2011-04-05 15:36:00,2011-11-25 12:01:00,3.901666666666667,5,United Kingdom,233,14,314.39,197.0,0.0,0.0,233.0,New
13526.0,2,1911,1182.0,2009-12-01 12:56:00,2009-12-01 13:13:00,1.0329545454545455,29,United Kingdom,0,737,591.0,955.5,0.0,0.0,0.0,New
13527.0,12,2736,4541.29,2010-01-21 12:37:00,2011-11-06 12:04:00,2.9309480812641087,266,United Kingdom,653,33,378.44083333333333,228.0,0.7562076749435666,0.0,59.0,Loyal
13529.0,2,74,307.76,2011-05-19 11:50:00,2011-09-22 09:15:00,5.598666666666667,15,United Kingdom,125,78,153.88,37.0,0.0,0.0,125.0,New
13530.0,1,272,402.98,2010-03-15 14:10:00,2010-03-15 14:10:00,2.0072222222222225,18,United Kingdom,0,633,402.98,272.0,0.0,0.0,0.0,New
13531.0,6,497,1433.07,2009-12-03 15:20:00,2011-05-18 16:56:00,4.529066666666667,44,United Kingdom,531,204,238.845,82.83333333333333,0.0,0.0,106.0,Regular
13532.0,1,129,210.31,2011-11-06 12:25:00,2011-11-06 12:25:00,2.223181818181818,66,United Kingdom,0,33,210.31,129.0,1.0,0.0,0.0,New
13533.0,3,202,269.09,2011-03-17 12:47:00,2011-06-10 11:54:00,1.9477333333333335,61,United Kingdom,84,182,89.69666666666666,67.33333333333333,0.0,0.0,42.0,Occasional
13534.0,35,3869,7720.900000000001,2010-07-07 15:00:00,2011-12-07 14:52:00,2.7865561224489794,163,United Kingdom,517,1,220.59714285714287,110.54285714285714,0.0,0.0,16.258064516129032,Loyal
13535.0,1,10,89.5,2010-11-02 11:49:00,2010-11-02 11:49:00,8.95,1,United Kingdom,0,402,89.5,10.0,0.0,0.0,0.0,New
13536.0,7,2126,3444.39,2011-09-25 13:30:00,2011-12-08 16:38:00,3.234157303370787,91,United Kingdom,74,0,492.05571428571426,303.7142857142857,0.702247191011236,0.0,11.833333333333334,Regular
13537.0,2,337,717.85,2010-09-14 10:41:00,2010-10-10 12:45:00,3.2404761904761905,38,United Kingdom,26,425,358.925,168.5,0.38095238095238093,0.0,26.0,New
13538.0,12,959,3103.13,2010-02-02 12:47:00,2011-10-27 16:34:00,4.319577464788733,105,United Kingdom,632,42,258.5941666666667,79.91666666666667,0.04929577464788732,0.0,57.0,Loyal
13539.0,7,710,1569.36,2010-04-28 12:04:00,2011-09-15 10:18:00,4.071162790697675,69,United Kingdom,504,85,224.1942857142857,101.42857142857143,0.0,0.0,83.5,Regular
13540.0,3,189,632.39,2010-02-22 09:22:00,2010-08-29 14:20:00,5.5475,26,United Kingdom,188,466,210.79666666666665,63.0,0.375,0.0,94.0,Occasional
13541.0,2,279,785.25,2010-05-18 16:15:00,2010-10-08 16:37:00,3.502,10,United Kingdom,143,426,392.625,139.5,0.0,0.0,143.0,New
13542.0,17,804,3959.4900000000002,2009-12-10 19:53:00,2010-11-28 11:24:00,5.561480362537765,98,United Kingdom,352,376,232.91117647058826,47.294117647058826,0.56797583081571,0.0,21.5625,Loyal
13543.0,2,329,1439.61,2010-01-21 14:30:00,2010-03-15 13:34:00,4.599787234042553,37,United Kingdom,52,633,719.805,164.5,0.0,0.0,52.0,New
13544.0,6,331,790.2,2010-03-05 11:31:00,2011-10-31 11:57:00,2.6777731092436974,219,United Kingdom,605,39,131.70000000000002,55.166666666666664,0.25630252100840334,0.0,120.6,Regular
13545.0,2,252,364.93,2010-06-13 11:49:00,2010-11-14 11:27:00,2.5207407407407407,54,United Kingdom,153,390,182.465,126.0,1.0,0.0,153.0,New
13546.0,5,587,1086.24,2010-10-11 17:23:00,2011-11-27 14:50:00,2.2505263157894735,95,United Kingdom,411,11,217.248,117.4,0.25,0.0,102.5,Occasional
13547.0,1,79,167.08,2010-10-27 14:14:00,2010-10-27 14:14:00,2.904318181818182,44,United Kingdom,0,407,167.08,79.0,0.0,0.0,0.0,New
13548.0,3,558,901.44,2010-08-25 13:44:00,2011-09-04 14:50:00,2.787336956521739,169,United Kingdom,375,95,300.48,186.0,0.6684782608695652,0.0,187.0,Occasional
13549.0,8,554,1005.8000000000001,2010-11-17 12:17:00,2011-11-14 09:20:00,3.176949152542373,44,United Kingdom,361,25,125.72500000000001,69.25,0.1864406779661017,0.0,51.285714285714285,Regular
13550.0,1,430,342.55,2010-11-21 15:24:00,2010-11-21 15:24:00,1.7414285714285715,40,United Kingdom,0,382,342.55,430.0,1.0,0.0,0.0,New
13551.0,2,36,244.2,2010-02-11 15:01:00,2011-01-24 14:46:00,7.390000000000001,5,United Kingdom,346,318,122.1,18.0,0.0,0.0,346.0,New
13552.0,22,2630,6948.92,2010-02-19 13:28:00,2011-10-04 15:19:00,3.653526570048309,162,United Kingdom,592,65,315.86,119.54545454545455,0.0,0.0,27.857142857142858,Loyal
13553.0,1,201,499.6,2010-02-03 12:21:00,2010-02-03 12:21:00,3.5106741573033706,85,United Kingdom,0,674,499.6,201.0,0.0,0.0,0.0,New
13554.0,7,578,1629.35,2010-09-19 12:39:00,2010-11-24 15:05:00,4.05954081632653,156,United Kingdom,66,379,232.7642857142857,82.57142857142857,0.030612244897959183,0.0,10.666666666666666,Regular
13555.0,13,4762,8891.84,2010-01-19 13:20:00,2011-09-27 12:36:00,2.753904282115869,264,United Kingdom,615,73,683.9876923076923,366.3076923076923,0.2367758186397985,0.0,51.083333333333336,Loyal
13556.0,2,134,200.82,2010-09-30 09:01:00,2010-10-06 16:44:00,2.0655555555555556,8,United Kingdom,6,428,100.41,67.0,0.0,0.0,6.0,New
13557.0,13,2398,3032.26,2009-12-08 17:41:00,2011-11-11 15:24:00,2.0661666666666667,126,United Kingdom,702,27,233.25076923076924,184.46153846153845,0.1,0.0,58.0,Loyal
13558.0,4,338,594.52,2011-10-02 13:01:00,2011-12-04 11:24:00,2.225562130177515,123,United Kingdom,62,5,148.63,84.5,0.7159763313609467,0.0,20.333333333333332,Occasional
13559.0,2,360,990.0,2010-06-14 11:52:00,2010-07-15 09:52:00,2.75,1,United Kingdom,30,512,495.0,180.0,0.0,0.0,30.0,New
13560.0,1,63,171.42000000000002,2011-12-02 13:11:00,2011-12-02 13:11:00,2.9865625000000002,32,United Kingdom,0,6,171.42000000000002,63.0,0.0,0.0,0.0,New
13561.0,11,1125,1803.4,2010-02-28 13:42:00,2011-05-08 12:39:00,2.3517903930131,131,United Kingdom,433,215,163.94545454545457,102.27272727272727,0.777292576419214,0.0,43.0,Loyal
13562.0,8,1603,4838.18,2010-01-14 16:33:00,2011-09-19 10:51:00,4.246581632653061,88,United Kingdom,612,81,604.7725,200.375,0.0,0.0,87.0,Regular
13563.0,2,209,777.53,2011-07-22 17:21:00,2011-09-16 14:45:00,8.512857142857143,49,United Kingdom,55,83,388.765,104.5,0.0,0.0,55.0,New
13564.0,37,8878,16498.97,2009-12-02 11:55:00,2011-07-18 14:33:00,3.5256583333333333,484,United Kingdom,593,143,445.91810810810813,239.94594594594594,0.23416666666666666,0.0,16.055555555555557,Loyal
13565.0,3,260,414.8,2010-10-24 15:51:00,2011-11-20 14:33:00,1.9356666666666666,45,United Kingdom,391,18,138.26666666666668,86.66666666666667,1.0,0.0,195.5,Occasional
13566.0,5,1257,1688.6,2010-03-10 12:22:00,2011-10-30 11:59:00,1.7742349726775957,263,United Kingdom,598,40,337.71999999999997,251.4,0.6612021857923497,0.0,149.25,Occasional
13567.0,4,643,1079.29,2010-06-16 12:48:00,2010-10-07 12:51:00,2.583233830845771,180,United Kingdom,113,427,269.8225,160.75,0.0,0.0,37.333333333333336,Occasional
13568.0,1,66,187.05,2011-06-19 14:42:00,2011-06-19 14:42:00,3.0372093023255813,41,United Kingdom,0,172,187.05,66.0,1.0,0.0,0.0,New
13569.0,4,345,726.54,2010-10-07 13:05:00,2011-11-22 13:07:00,2.607877094972067,140,United Kingdom,411,16,181.635,86.25,0.0,0.0,136.33333333333334,Occasional
13570.0,1,161,239.49,2011-04-10 13:36:00,2011-04-10 13:36:00,2.102592592592593,27,United Kingdom,0,242,239.49,161.0,1.0,0.0,0.0,New
13571.0,26,3191,4537.26,2009-12-08 13:02:00,2011-11-27 10:47:00,1.916552748885587,263,United Kingdom,718,12,174.51000000000002,122.73076923076923,0.2823179791976226,0.0,28.24,Loyal
13572.0,1,534,1384.25,2011-05-18 11:59:00,2011-05-18 11:59:00,4.502424242424243,32,United Kingdom,0,205,1384.25,534.0,0.0,0.0,0.0,New
13573.0,6,647,904.52,2010-03-12 16:06:00,2011-10-20 14:33:00,2.9767816091954025,73,United Kingdom,586,49,150.75333333333333,107.83333333333333,0.0,0.0,116.6,Regular
13574.0,1,304,404.45,2010-10-24 13:28:00,2010-10-24 13:28:00,2.173626373626374,84,United Kingdom,0,410,404.45,304.0,1.0,0.0,0.0,New
13575.0,5,449,732.07,2011-06-16 14:24:00,2011-11-16 13:14:00,2.1478260869565218,41,United Kingdom,152,22,146.41400000000002,89.8,0.0,0.0,37.75,Occasional
13576.0,28,4506,11202.59,2009-12-08 15:12:00,2011-11-29 15:34:00,3.5274626865671643,145,United Kingdom,721,9,400.09250000000003,160.92857142857142,0.048507462686567165,0.0,26.22222222222222,Loyal
13577.0,11,1661,3489.28,2009-12-14 16:10:00,2011-11-14 15:19:00,3.273690476190476,102,United Kingdom,699,24,317.20727272727277,151.0,0.0,0.0,69.6,Loyal
13578.0,1,127,147.66,2010-10-26 13:44:00,2010-10-26 13:44:00,1.97,9,United Kingdom,0,408,147.66,127.0,0.0,0.0,0.0,New
13579.0,5,718,1374.3400000000001,2010-02-18 13:53:00,2011-11-25 08:41:00,3.5728395061728393,72,United Kingdom,644,14,274.86800000000005,143.6,0.1111111111111111,0.0,160.5,Occasional
13580.0,1,45,107.75,2010-10-29 15:01:00,2010-10-29 15:01:00,9.23,5,United Kingdom,0,405,107.75,45.0,0.0,0.0,0.0,New
13581.0,2,119,280.53000000000003,2010-10-21 16:30:00,2011-02-03 14:41:00,2.8239393939393937,32,United Kingdom,104,308,140.26500000000001,59.5,0.0,0.0,104.0,New
13582.0,2,106,241.68,2010-04-01 11:38:00,2010-11-15 11:34:00,2.862727272727273,10,United Kingdom,227,389,120.84,53.0,0.0,0.0,227.0,New
13583.0,2,1097,1445.031,2010-01-29 13:53:00,2011-07-07 10:40:00,2.382510416666667,93,United Kingdom,523,155,722.5155,548.5,0.0,0.0,523.0,New
13584.0,3,360,385.7,2010-02-02 08:40:00,2011-02-06 12:49:00,2.4201249999999996,74,United Kingdom,369,306,128.56666666666666,120.0,0.3,0.0,184.0,Occasional
13585.0,3,1386,684.54,2009-12-01 14:56:00,2010-06-27 12:33:00,1.5061538461538462,29,United Kingdom,207,530,228.17999999999998,462.0,0.46153846153846156,0.0,103.5,Occasional
13586.0,1,38,127.28,2010-06-16 13:47:00,2010-06-16 13:47:00,3.8395,20,United Kingdom,0,540,127.28,38.0,0.0,0.0,0.0,New
13587.0,4,664,1673.5,2010-02-14 13:17:00,2011-10-07 12:31:00,3.8729999999999998,27,United Kingdom,599,63,418.375,166.0,0.3333333333333333,0.0,199.66666666666666,Occasional
13588.0,9,2606,2478.95,2011-03-29 15:53:00,2011-11-24 10:42:00,1.376494252873563,131,United Kingdom,239,15,275.43888888888887,289.55555555555554,0.0,0.0,29.5,Regular
13589.0,6,293,1120.74,2009-12-06 10:26:00,2011-11-25 12:10:00,7.078269230769231,48,United Kingdom,719,14,186.79,48.833333333333336,0.38461538461538464,0.0,143.2,Regular
13590.0,18,5271,6336.04,2009-12-01 13:37:00,2011-11-28 12:54:00,2.328423645320197,255,United Kingdom,726,10,352.0022222222222,292.8333333333333,0.19950738916256158,0.0,42.411764705882355,Loyal
13591.0,7,850,2093.94,2009-12-14 15:44:00,2011-10-06 12:26:00,4.2522772277227725,89,United Kingdom,660,64,299.13428571428574,121.42857142857143,0.0,0.0,109.66666666666667,Regular
13592.0,4,84,247.95999999999998,2011-03-20 14:01:00,2011-11-04 09:49:00,6.26,15,United Kingdom,228,35,61.989999999999995,21.0,0.375,0.0,76.0,Occasional
13593.0,14,2170,5493.29,2010-03-02 16:36:00,2011-08-23 13:35:00,3.9193382352941173,212,United Kingdom,538,107,392.3778571428571,155.0,0.25735294117647056,0.0,41.07692307692308,Loyal
13594.0,2,396,533.32,2010-08-11 10:23:00,2011-10-18 10:19:00,2.4978787878787876,31,United Kingdom,432,52,266.66,198.0,0.0,0.0,432.0,New
13595.0,3,341,784.48,2010-03-03 14:42:00,2010-07-11 12:36:00,3.0486713286713285,114,United Kingdom,129,516,261.49333333333334,113.66666666666667,0.27972027972027974,0.0,64.5,Occasional
13596.0,2,384,664.11,2011-11-27 11:57:00,2011-12-04 12:01:00,2.3843835616438356,133,United Kingdom,7,5,332.055,192.0,1.0,0.0,7.0,New
13597.0,2,231,396.71,2010-11-02 09:30:00,2010-11-04 14:54:00,2.2300000000000004,17,United Kingdom,2,399,198.355,115.5,0.0,0.0,2.0,New
13598.0,5,393,761.96,2010-02-26 11:22:00,2011-10-23 14:28:00,2.8304347826086955,78,United Kingdom,604,46,152.392,78.6,0.7934782608695652,0.0,151.0,Occasional
13599.0,33,6248,9811.04,2009-12-01 12:30:00,2011-12-08 16:10:00,2.6111734693877553,235,United Kingdom,737,0,297.30424242424243,189.33333333333334,0.0,0.0,24.266666666666666,Loyal
13600.0,2,599,518.42,2010-03-15 17:16:00,2011-01-31 15:27:00,2.796829268292683,35,United Kingdom,321,311,259.21,299.5,0.0,0.0,321.0,New
13601.0,4,957,1159.99,2010-06-11 15:03:00,2011-10-25 17:31:00,2.193027027027027,160,United Kingdom,501,44,289.9975,239.25,0.0,0.0,167.0,Occasional
13602.0,4,538,1025.17,2010-05-28 11:49:00,2011-10-06 11:47:00,2.895172413793104,49,United Kingdom,495,64,256.2925,134.5,0.0,0.0,165.0,Occasional
13603.0,1,164,164.34,2011-11-13 15:57:00,2011-11-13 15:57:00,2.111851851851852,27,United Kingdom,0,25,164.34,164.0,1.0,0.0,0.0,New
13604.0,1,242,717.62,2010-02-19 12:02:00,2010-02-19 12:02:00,5.5147619047619045,21,United Kingdom,0,658,717.62,242.0,0.0,0.0,0.0,New
13605.0,2,425,522.67,2010-05-17 15:46:00,2010-11-17 17:16:00,1.9281132075471699,50,United Kingdom,184,386,261.335,212.5,0.0,0.0,184.0,New
13606.0,3,276,276.75,2011-02-01 11:42:00,2011-11-10 17:46:00,2.3442499999999997,40,United Kingdom,282,28,92.25,92.0,0.85,0.0,141.0,Occasional
13607.0,2,466,1075.81,2010-11-02 11:48:00,2011-10-30 16:17:00,3.3458677685950415,110,United Kingdom,362,39,537.905,233.0,0.8016528925619835,0.0,362.0,New
13608.0,1,110,232.05,2010-06-17 12:28:00,2010-06-17 12:28:00,2.2661764705882352,31,United Kingdom,0,540,232.05,110.0,0.0,0.0,0.0,New
13609.0,1,19,167.35,2010-04-25 13:26:00,2010-04-25 13:26:00,13.192857142857141,7,United Kingdom,0,592,167.35,19.0,1.0,0.0,0.0,New
13610.0,14,869,2103.71,2010-01-05 14:12:00,2011-11-27 15:38:00,3.165087719298246,309,United Kingdom,691,11,150.26500000000001,62.07142857142857,0.5388471177944862,0.0,52.53846153846154,Loyal
13611.0,10,1988,3297.9300000000003,2009-12-03 07:57:00,2011-09-11 14:51:00,2.6773893805309736,170,United Kingdom,647,88,329.793,198.8,0.17699115044247787,0.0,71.55555555555556,Regular
13612.0,1,444,818.29,2010-03-17 12:14:00,2010-03-17 12:14:00,3.3996,50,United Kingdom,0,632,818.29,444.0,0.0,0.0,0.0,New
13613.0,5,445,1039.8500000000001,2010-02-17 12:40:00,2010-09-13 12:01:00,3.9720338983050847,50,United Kingdom,207,452,207.97000000000003,89.0,0.0,0.0,51.75,Occasional
13614.0,6,821,2332.74,2010-06-06 13:42:00,2011-11-15 14:47:00,3.9618939393939394,227,United Kingdom,527,23,388.78999999999996,136.83333333333334,0.22727272727272727,0.0,105.0,Regular
13615.0,8,2910,6272.53,2010-01-28 15:43:00,2011-01-25 08:21:00,4.600926430517711,259,United Kingdom,361,318,784.06625,363.75,0.0653950953678474,0.0,51.142857142857146,Regular
13616.0,2,172,283.85,2010-01-17 14:56:00,2010-05-20 12:59:00,3.0828571428571427,31,United Kingdom,122,567,141.925,86.0,0.5714285714285714,0.0,122.0,New
13617.0,8,593,1278.75,2010-08-01 15:23:00,2011-10-30 13:50:00,3.474859813084112,48,United Kingdom,454,39,159.84375,74.125,0.5981308411214953,0.0,64.57142857142857,Regular
13618.0,1,246,177.34,2011-06-19 11:09:00,2011-06-19 11:09:00,1.0353846153846153,13,United Kingdom,0,173,177.34,246.0,1.0,0.0,0.0,New
13619.0,2,79,224.94,2010-02-03 14:16:00,2010-06-13 11:39:00,3.322,39,United Kingdom,129,544,112.47,39.5,0.5111111111111111,0.0,129.0,New
13620.0,1,74,112.34,2010-06-29 15:02:00,2010-06-29 15:02:00,2.504,5,United Kingdom,0,527,112.34,74.0,0.0,0.0,0.0,New
13621.0,1,343,213.85,2011-08-15 08:26:00,2011-08-15 08:26:00,1.1289473684210527,19,United Kingdom,0,116,213.85,343.0,0.0,0.0,0.0,New
13622.0,1,379,658.95,2010-01-12 13:22:00,2010-01-12 13:22:00,3.4603125,32,United Kingdom,0,695,658.95,379.0,0.0,0.0,0.0,New
13623.0,10,1010,2533.06,2009-12-02 13:57:00,2011-11-09 12:00:00,3.3934507042253523,211,United Kingdom,706,30,253.30599999999998,101.0,0.035211267605633804,0.0,77.88888888888889,Regular
13624.0,1,820,462.08,2010-11-16 13:43:00,2010-11-16 13:43:00,2.7877272727272726,22,United Kingdom,0,387,462.08,820.0,0.0,0.0,0.0,New
13625.0,1,144,301.26,2010-04-22 10:50:00,2010-04-22 10:50:00,5.414761904761905,21,United Kingdom,0,596,301.26,144.0,0.0,0.0,0.0,New
13626.0,2,398,707.04,2010-11-25 16:12:00,2011-04-01 10:05:00,3.7274999999999996,44,United Kingdom,126,252,353.52,199.0,0.0,0.0,126.0,New
13627.0,7,1632,2245.9,2010-03-09 14:03:00,2011-10-11 14:20:00,3.004263565891473,118,United Kingdom,581,58,320.84285714285716,233.14285714285714,0.16279069767441862,0.0,96.33333333333333,Regular
13628.0,1,106,310.14,2010-02-01 14:44:00,2010-02-01 14:44:00,4.135625,16,United Kingdom,0,675,310.14,106.0,0.0,0.0,0.0,New
13629.0,19,7722,13370.86,2010-02-11 17:34:00,2011-11-16 13:21:00,2.1180459770114943,28,United Kingdom,642,22,703.7294736842106,406.42105263157896,0.06896551724137931,0.0,35.166666666666664,Loyal
13630.0,7,1391,2031.78,2011-02-27 12:49:00,2011-12-04 15:16:00,2.003098591549296,51,United Kingdom,280,4,290.2542857142857,198.71428571428572,0.323943661971831,0.0,46.166666666666664,Regular
13631.0,11,467,3070.42,2011-03-17 17:13:00,2011-09-01 09:57:00,6.16090909090909,6,United Kingdom,167,99,279.1290909090909,42.45454545454545,0.09090909090909091,0.0,16.5,Loyal
13632.0,8,1633,3645.81,2010-04-07 10:59:00,2011-11-15 10:51:00,3.3631363636363636,166,United Kingdom,586,24,455.72625,204.125,0.29545454545454547,0.0,83.42857142857143,Regular
13634.0,16,2090,5033.77,2010-01-10 14:26:00,2011-11-06 13:40:00,3.579529147982063,269,United Kingdom,664,32,314.610625,130.625,0.6704035874439462,0.0,43.8,Loyal
13635.0,4,1884,2999.16,2009-12-01 09:46:00,2011-10-03 10:55:00,2.294074074074074,135,United Kingdom,671,67,749.79,471.0,0.0,0.0,223.33333333333334,Occasional
13636.0,5,592,949.12,2011-02-27 14:29:00,2011-11-03 10:30:00,3.785396825396825,57,United Kingdom,248,36,189.824,118.4,0.1746031746031746,0.0,61.75,Occasional
13637.0,3,405,804.3,2011-04-27 13:06:00,2011-10-18 13:32:00,2.382323232323232,79,United Kingdom,174,51,268.09999999999997,135.0,0.29292929292929293,0.0,87.0,Occasional
13638.0,1,93,122.64,2011-11-24 10:38:00,2011-11-24 10:38:00,2.9925,8,United Kingdom,0,15,122.64,93.0,0.0,0.0,0.0,New
13639.0,2,997,1346.27,2010-09-29 10:05:00,2011-09-26 13:36:00,1.5964406779661016,49,United Kingdom,362,73,673.135,498.5,0.0,0.0,362.0,New
13640.0,1,108,405.0,2010-04-07 15:33:00,2010-04-07 15:33:00,3.75,4,United Kingdom,0,610,405.0,108.0,0.0,0.0,0.0,New
13641.0,5,1098,1016.47,2009-12-05 13:17:00,2010-03-09 07:37:00,3.4640909090909093,41,United Kingdom,93,640,203.294,219.6,0.3409090909090909,0.0,22.75,Occasional
13642.0,4,231,472.2,2010-10-03 12:23:00,2011-05-08 12:34:00,2.925238095238095,93,United Kingdom,217,215,118.05,57.75,1.0,0.0,72.33333333333333,Occasional
13643.0,10,902,2156.77,2009-12-08 12:48:00,2011-11-08 15:37:00,3.8054901960784315,71,United Kingdom,700,30,215.677,90.2,0.0,0.0,77.22222222222223,Regular
13644.0,4,2067,2624.26,2011-08-26 11:53:00,2011-11-23 14:07:00,3.043013698630137,144,United Kingdom,89,15,656.065,516.75,0.0,0.0,29.333333333333332,Occasional
13645.0,1,158,252.1,2011-08-11 16:11:00,2011-08-11 16:11:00,3.3699999999999997,5,United Kingdom,0,119,252.1,158.0,0.0,0.0,0.0,New
13646.0,2,79,326.25,2010-11-05 12:00:00,2010-11-05 12:13:00,4.406034482758621,58,United Kingdom,0,399,163.125,39.5,0.0,0.0,0.0,New
13647.0,8,1795,3041.68,2010-04-15 12:55:00,2011-11-30 12:00:00,3.285611510791367,98,United Kingdom,593,9,380.21,224.375,0.1223021582733813,0.0,84.28571428571429,Regular
13648.0,8,960,1764.02,2009-12-01 18:13:00,2010-11-04 14:46:00,2.9039622641509433,95,United Kingdom,337,399,220.5025,120.0,0.20754716981132076,0.0,47.714285714285715,Regular
13649.0,6,782,1453.68,2010-06-30 16:35:00,2011-03-28 11:51:00,3.6659259259259263,97,United Kingdom,270,256,242.28,130.33333333333334,0.37962962962962965,0.0,53.4,Regular
13650.0,10,1746,3288.0,2010-01-26 08:44:00,2011-11-23 12:22:00,3.1804651162790694,127,United Kingdom,666,16,328.8,174.6,0.0,0.0,82.75,Regular
13651.0,3,62,226.85,2010-11-23 09:44:00,2011-11-04 14:59:00,7.628571428571428,14,United Kingdom,346,34,75.61666666666666,20.666666666666668,0.0,0.0,173.0,Occasional
13652.0,5,1458,2262.05,2010-02-25 17:37:00,2011-10-25 08:51:00,2.633758865248227,116,United Kingdom,606,45,452.41,291.6,0.0,0.0,151.0,Occasional
13653.0,1,72,152.2,2010-08-09 08:19:00,2010-08-09 08:19:00,2.783333333333333,9,United Kingdom,0,487,152.2,72.0,0.0,0.0,0.0,New
13654.0,11,4762,6308.0,2009-12-02 11:43:00,2011-10-27 16:24:00,2.2920364741641337,262,United Kingdom,694,42,573.4545454545455,432.90909090909093,0.44072948328267475,0.0,69.0,Loyal
13655.0,6,1225,2280.51,2010-04-27 09:59:00,2011-08-17 14:25:00,3.363949579831933,103,United Kingdom,477,113,380.08500000000004,204.16666666666666,0.0,0.0,95.2,Regular
13656.0,4,862,1078.85,2010-04-23 12:50:00,2011-06-28 10:31:00,2.231494252873563,81,United Kingdom,430,164,269.7125,215.5,0.0,0.0,143.0,Occasional
13657.0,2,209,382.14,2011-05-22 12:35:00,2011-11-29 12:32:00,2.993125,16,United Kingdom,190,10,191.07,104.5,0.5625,0.0,190.0,New
13658.0,9,2171,6025.5,2010-02-05 13:17:00,2011-11-30 10:13:00,4.255189873417722,164,United Kingdom,662,9,669.5,241.22222222222223,0.0759493670886076,0.0,82.5,Regular
13659.0,12,2527,4884.68,2010-02-17 09:05:00,2011-05-18 12:37:00,3.9295255474452557,224,United Kingdom,455,205,407.0566666666667,210.58333333333334,0.22262773722627738,0.0,41.0,Loyal
13660.0,1,136,306.64,2010-11-04 16:10:00,2010-11-04 16:10:00,4.9305,39,United Kingdom,0,399,306.64,136.0,0.0,0.0,0.0,New
13661.0,1,118,325.24,2010-04-15 14:58:00,2010-04-15 14:58:00,4.0452941176470585,17,United Kingdom,0,602,325.24,118.0,0.0,0.0,0.0,New
13662.0,11,1169,2233.61,2010-02-19 13:21:00,2011-09-15 12:04:00,3.9645588235294116,126,United Kingdom,572,85,203.05545454545455,106.27272727272727,0.0,0.0,57.1,Loyal
13663.0,5,893,2047.51,2010-03-03 10:11:00,2011-06-13 15:44:00,3.833131313131313,87,United Kingdom,467,178,409.502,178.6,0.12121212121212122,0.0,116.5,Occasional
13665.0,3,1652,1711.66,2010-07-23 13:29:00,2010-11-18 13:06:00,2.0283018867924527,97,United Kingdom,117,385,570.5533333333334,550.6666666666666,0.0,0.0,58.5,Occasional
13666.0,5,54,127.9,2009-12-04 10:48:00,2011-10-10 15:39:00,3.9026315789473687,19,United Kingdom,675,59,25.580000000000002,10.8,0.0,0.0,168.5,Occasional
13667.0,1,149,299.05,2011-07-13 15:42:00,2011-07-13 15:42:00,2.4897590361445783,82,United Kingdom,0,148,299.05,149.0,0.0,0.0,0.0,New
13668.0,35,6096,12948.48,2009-12-11 14:28:00,2011-12-07 12:11:00,3.3988227513227516,411,United Kingdom,725,2,369.9565714285714,174.17142857142858,0.29894179894179895,0.0,20.852941176470587,Loyal
13669.0,3,393,413.55,2010-10-28 15:05:00,2011-10-20 09:32:00,2.2150000000000003,13,United Kingdom,356,50,137.85,131.0,0.0,0.0,177.5,Occasional
13670.0,1,282,349.7,2011-09-25 15:25:00,2011-09-25 15:25:00,1.8768,25,United Kingdom,0,74,349.7,282.0,1.0,0.0,0.0,New
13671.0,1,95,172.6,2010-11-10 10:50:00,2010-11-10 10:50:00,1.93203125,61,United Kingdom,0,394,172.6,95.0,0.0,0.0,0.0,New
13672.0,3,138,419.92,2009-12-09 11:40:00,2011-02-11 13:53:00,3.7594444444444446,13,United Kingdom,429,300,139.97333333333333,46.0,0.0,0.0,214.0,Occasional
13673.0,2,114,387.44,2011-11-07 15:40:00,2011-11-21 12:11:00,3.4189999999999996,47,United Kingdom,13,18,193.72,57.0,0.0,0.0,13.0,New
13674.0,1,102,240.68,2010-10-03 10:41:00,2010-10-03 10:41:00,4.1778571428571425,14,United Kingdom,0,432,240.68,102.0,1.0,0.0,0.0,New
13675.0,2,330,486.82000000000005,2011-02-28 12:14:00,2011-07-11 12:57:00,1.9028,25,United Kingdom,133,150,243.41000000000003,165.0,0.0,0.0,133.0,New
13676.0,2,104,243.9,2010-03-30 16:53:00,2010-06-18 17:30:00,3.8346153846153848,13,United Kingdom,80,538,121.95,52.0,0.0,0.0,80.0,New
13677.0,2,217,551.24,2010-07-07 17:25:00,2010-10-31 11:32:00,3.4912264150943395,98,United Kingdom,115,404,275.62,108.5,0.42452830188679247,0.0,57.5,New
